# NAME: moon.txt
# DATE: 05/06/2018 12:59:07BST
# TYPE: Skycalc Moon radiance
# ORIGIN: skycalc-cli 1.0
# AUTHOR: ESO
# EXTRA: moon_target_sep=30 moon_alt=50 wmin=460 wmax=2470 wdelta=0.024
# Wavelength [um], Flux [photons/s/m2/um/arcsec2] for 50% and 100% illuminated Moon
0.462256,9.3138e+02,1.4011e+04
0.462280,9.3190e+02,1.4018e+04
0.462304,9.3242e+02,1.4025e+04
0.462328,9.3294e+02,1.4032e+04
0.462352,9.3346e+02,1.4040e+04
0.462376,9.3398e+02,1.4047e+04
0.462400,9.3451e+02,1.4054e+04
0.462424,9.3503e+02,1.4061e+04
0.462448,9.3556e+02,1.4069e+04
0.462472,9.3608e+02,1.4076e+04
0.462496,9.3660e+02,1.4083e+04
0.462520,9.3713e+02,1.4091e+04
0.462544,9.3765e+02,1.4098e+04
0.462568,9.3817e+02,1.4105e+04
0.462592,9.3870e+02,1.4113e+04
0.462616,9.3922e+02,1.4120e+04
0.462640,9.3924e+02,1.4120e+04
0.462664,9.3856e+02,1.4109e+04
0.462688,9.3787e+02,1.4098e+04
0.462712,9.3719e+02,1.4087e+04
0.462736,9.3650e+02,1.4076e+04
0.462760,9.3582e+02,1.4065e+04
0.462784,9.3513e+02,1.4055e+04
0.462808,9.3445e+02,1.4044e+04
0.462832,9.3376e+02,1.4033e+04
0.462856,9.3308e+02,1.4022e+04
0.462880,9.3239e+02,1.4011e+04
0.462904,9.3171e+02,1.4000e+04
0.462928,9.3102e+02,1.3989e+04
0.462952,9.3034e+02,1.3979e+04
0.462976,9.2966e+02,1.3968e+04
0.463000,9.2897e+02,1.3957e+04
0.463024,9.2829e+02,1.3946e+04
0.463048,9.2761e+02,1.3935e+04
0.463072,9.2692e+02,1.3925e+04
0.463096,9.2624e+02,1.3914e+04
0.463120,9.2556e+02,1.3903e+04
0.463144,9.2488e+02,1.3892e+04
0.463168,9.2420e+02,1.3881e+04
0.463192,9.2352e+02,1.3871e+04
0.463216,9.2283e+02,1.3860e+04
0.463240,9.2215e+02,1.3849e+04
0.463264,9.2147e+02,1.3838e+04
0.463288,9.2079e+02,1.3827e+04
0.463312,9.2011e+02,1.3817e+04
0.463336,9.1943e+02,1.3806e+04
0.463360,9.1874e+02,1.3795e+04
0.463384,9.1806e+02,1.3784e+04
0.463408,9.1738e+02,1.3773e+04
0.463432,9.1670e+02,1.3763e+04
0.463456,9.1602e+02,1.3752e+04
0.463480,9.1533e+02,1.3741e+04
0.463504,9.1465e+02,1.3730e+04
0.463528,9.1397e+02,1.3719e+04
0.463552,9.1329e+02,1.3709e+04
0.463576,9.1261e+02,1.3698e+04
0.463600,9.1192e+02,1.3687e+04
0.463624,9.1124e+02,1.3676e+04
0.463648,9.1056e+02,1.3666e+04
0.463672,9.0988e+02,1.3655e+04
0.463696,9.0920e+02,1.3644e+04
0.463720,9.0852e+02,1.3633e+04
0.463744,9.0784e+02,1.3622e+04
0.463768,9.0715e+02,1.3612e+04
0.463792,9.0647e+02,1.3601e+04
0.463816,9.0579e+02,1.3590e+04
0.463840,9.0510e+02,1.3579e+04
0.463864,9.0441e+02,1.3568e+04
0.463888,9.0373e+02,1.3558e+04
0.463912,9.0304e+02,1.3547e+04
0.463936,9.0235e+02,1.3536e+04
0.463960,9.0166e+02,1.3525e+04
0.463984,9.0097e+02,1.3514e+04
0.464008,9.0028e+02,1.3503e+04
0.464032,8.9960e+02,1.3492e+04
0.464056,8.9891e+02,1.3482e+04
0.464080,8.9823e+02,1.3471e+04
0.464104,8.9755e+02,1.3460e+04
0.464128,8.9687e+02,1.3449e+04
0.464152,8.9619e+02,1.3439e+04
0.464176,8.9551e+02,1.3428e+04
0.464200,8.9482e+02,1.3417e+04
0.464224,8.9414e+02,1.3406e+04
0.464248,8.9346e+02,1.3396e+04
0.464272,8.9278e+02,1.3385e+04
0.464296,8.9210e+02,1.3374e+04
0.464320,8.9142e+02,1.3363e+04
0.464344,8.9073e+02,1.3353e+04
0.464368,8.9005e+02,1.3342e+04
0.464392,8.8937e+02,1.3331e+04
0.464416,8.8869e+02,1.3320e+04
0.464440,8.8801e+02,1.3309e+04
0.464464,8.8732e+02,1.3299e+04
0.464488,8.8664e+02,1.3288e+04
0.464512,8.8596e+02,1.3277e+04
0.464536,8.8528e+02,1.3266e+04
0.464560,8.8460e+02,1.3256e+04
0.464584,8.8391e+02,1.3245e+04
0.464608,8.8323e+02,1.3234e+04
0.464632,8.8267e+02,1.3225e+04
0.464656,8.8337e+02,1.3235e+04
0.464680,8.8408e+02,1.3245e+04
0.464704,8.8479e+02,1.3255e+04
0.464728,8.8550e+02,1.3266e+04
0.464752,8.8621e+02,1.3276e+04
0.464776,8.8691e+02,1.3286e+04
0.464800,8.8762e+02,1.3296e+04
0.464824,8.8833e+02,1.3306e+04
0.464848,8.8904e+02,1.3316e+04
0.464872,8.8974e+02,1.3326e+04
0.464896,8.9045e+02,1.3336e+04
0.464920,8.9116e+02,1.3346e+04
0.464944,8.9187e+02,1.3356e+04
0.464968,8.9258e+02,1.3366e+04
0.464992,8.9328e+02,1.3376e+04
0.465016,8.9399e+02,1.3386e+04
0.465040,8.9470e+02,1.3396e+04
0.465064,8.9540e+02,1.3406e+04
0.465088,8.9611e+02,1.3416e+04
0.465112,8.9681e+02,1.3426e+04
0.465136,8.9752e+02,1.3436e+04
0.465160,8.9822e+02,1.3446e+04
0.465184,8.9892e+02,1.3456e+04
0.465208,8.9962e+02,1.3466e+04
0.465232,9.0032e+02,1.3476e+04
0.465256,9.0102e+02,1.3486e+04
0.465280,9.0172e+02,1.3496e+04
0.465304,9.0242e+02,1.3506e+04
0.465328,9.0312e+02,1.3516e+04
0.465352,9.0382e+02,1.3526e+04
0.465376,9.0453e+02,1.3536e+04
0.465400,9.0523e+02,1.3546e+04
0.465424,9.0594e+02,1.3556e+04
0.465448,9.0664e+02,1.3566e+04
0.465472,9.0735e+02,1.3576e+04
0.465496,9.0806e+02,1.3586e+04
0.465520,9.0876e+02,1.3596e+04
0.465544,9.0947e+02,1.3606e+04
0.465568,9.1017e+02,1.3616e+04
0.465592,9.1088e+02,1.3626e+04
0.465616,9.1159e+02,1.3636e+04
0.465640,9.1146e+02,1.3634e+04
0.465664,9.1016e+02,1.3614e+04
0.465688,9.0887e+02,1.3594e+04
0.465712,9.0758e+02,1.3574e+04
0.465736,9.0628e+02,1.3554e+04
0.465760,9.0499e+02,1.3534e+04
0.465784,9.0369e+02,1.3514e+04
0.465808,9.0244e+02,1.3495e+04
0.465832,9.0126e+02,1.3477e+04
0.465856,9.0008e+02,1.3459e+04
0.465880,8.9891e+02,1.3441e+04
0.465904,8.9773e+02,1.3423e+04
0.465928,8.9655e+02,1.3405e+04
0.465952,8.9537e+02,1.3386e+04
0.465976,8.9419e+02,1.3368e+04
0.466000,8.9300e+02,1.3350e+04
0.466024,8.9181e+02,1.3332e+04
0.466048,8.9062e+02,1.3314e+04
0.466072,8.8943e+02,1.3295e+04
0.466096,8.8824e+02,1.3277e+04
0.466120,8.8705e+02,1.3259e+04
0.466144,8.8586e+02,1.3240e+04
0.466168,8.8467e+02,1.3222e+04
0.466192,8.8348e+02,1.3204e+04
0.466216,8.8229e+02,1.3186e+04
0.466240,8.8110e+02,1.3167e+04
0.466264,8.7991e+02,1.3149e+04
0.466288,8.7872e+02,1.3131e+04
0.466312,8.7753e+02,1.3113e+04
0.466336,8.7635e+02,1.3095e+04
0.466360,8.7516e+02,1.3076e+04
0.466384,8.7397e+02,1.3058e+04
0.466408,8.7278e+02,1.3040e+04
0.466432,8.7159e+02,1.3022e+04
0.466456,8.7040e+02,1.3003e+04
0.466480,8.6921e+02,1.2985e+04
0.466504,8.6801e+02,1.2967e+04
0.466528,8.6682e+02,1.2948e+04
0.466552,8.6563e+02,1.2930e+04
0.466576,8.6444e+02,1.2912e+04
0.466600,8.6324e+02,1.2894e+04
0.466624,8.6205e+02,1.2875e+04
0.466648,8.6258e+02,1.2883e+04
0.466672,8.6370e+02,1.2899e+04
0.466696,8.6481e+02,1.2915e+04
0.466720,8.6592e+02,1.2931e+04
0.466744,8.6703e+02,1.2947e+04
0.466768,8.6814e+02,1.2964e+04
0.466792,8.6925e+02,1.2980e+04
0.466816,8.7037e+02,1.2996e+04
0.466840,8.7148e+02,1.3012e+04
0.466864,8.7260e+02,1.3028e+04
0.466888,8.7371e+02,1.3044e+04
0.466912,8.7483e+02,1.3061e+04
0.466936,8.7595e+02,1.3077e+04
0.466960,8.7707e+02,1.3093e+04
0.466984,8.7819e+02,1.3109e+04
0.467008,8.7931e+02,1.3126e+04
0.467032,8.8042e+02,1.3142e+04
0.467056,8.8154e+02,1.3158e+04
0.467080,8.8266e+02,1.3174e+04
0.467104,8.8378e+02,1.3190e+04
0.467128,8.8488e+02,1.3206e+04
0.467152,8.8601e+02,1.3223e+04
0.467176,8.8713e+02,1.3239e+04
0.467200,8.8824e+02,1.3255e+04
0.467224,8.8936e+02,1.3271e+04
0.467248,8.9048e+02,1.3288e+04
0.467272,8.9159e+02,1.3304e+04
0.467296,8.9271e+02,1.3320e+04
0.467320,8.9383e+02,1.3336e+04
0.467344,8.9494e+02,1.3352e+04
0.467368,8.9606e+02,1.3369e+04
0.467392,8.9716e+02,1.3385e+04
0.467416,8.9828e+02,1.3401e+04
0.467440,8.9940e+02,1.3417e+04
0.467464,9.0053e+02,1.3433e+04
0.467488,9.0165e+02,1.3450e+04
0.467512,9.0272e+02,1.3465e+04
0.467536,9.0389e+02,1.3482e+04
0.467560,9.0501e+02,1.3498e+04
0.467584,9.0614e+02,1.3515e+04
0.467608,9.0726e+02,1.3531e+04
0.467632,9.0828e+02,1.3546e+04
0.467656,9.0816e+02,1.3543e+04
0.467680,9.0801e+02,1.3541e+04
0.467704,9.0792e+02,1.3539e+04
0.467728,9.0780e+02,1.3537e+04
0.467752,9.0768e+02,1.3534e+04
0.467776,9.0755e+02,1.3532e+04
0.467800,9.0743e+02,1.3530e+04
0.467824,9.0731e+02,1.3527e+04
0.467848,9.0719e+02,1.3525e+04
0.467872,9.0706e+02,1.3523e+04
0.467896,9.0694e+02,1.3520e+04
0.467920,9.0682e+02,1.3518e+04
0.467944,9.0670e+02,1.3516e+04
0.467968,9.0657e+02,1.3513e+04
0.467992,9.0645e+02,1.3511e+04
0.468016,9.0632e+02,1.3509e+04
0.468040,9.0620e+02,1.3506e+04
0.468064,9.0607e+02,1.3504e+04
0.468088,9.0595e+02,1.3502e+04
0.468112,9.0582e+02,1.3499e+04
0.468136,9.0570e+02,1.3497e+04
0.468160,9.0558e+02,1.3495e+04
0.468184,9.0546e+02,1.3493e+04
0.468208,9.0533e+02,1.3490e+04
0.468232,9.0520e+02,1.3488e+04
0.468256,9.0510e+02,1.3486e+04
0.468280,9.0498e+02,1.3484e+04
0.468304,9.0486e+02,1.3481e+04
0.468328,9.0474e+02,1.3479e+04
0.468352,9.0462e+02,1.3477e+04
0.468376,9.0450e+02,1.3475e+04
0.468400,9.0438e+02,1.3472e+04
0.468424,9.0425e+02,1.3470e+04
0.468448,9.0413e+02,1.3468e+04
0.468472,9.0397e+02,1.3465e+04
0.468496,9.0388e+02,1.3463e+04
0.468520,9.0375e+02,1.3461e+04
0.468544,9.0362e+02,1.3458e+04
0.468568,9.0350e+02,1.3456e+04
0.468592,9.0337e+02,1.3454e+04
0.468616,9.0325e+02,1.3451e+04
0.468640,9.0320e+02,1.3450e+04
0.468664,9.0326e+02,1.3450e+04
0.468688,9.0331e+02,1.3451e+04
0.468712,9.0334e+02,1.3451e+04
0.468736,9.0344e+02,1.3452e+04
0.468760,9.0350e+02,1.3452e+04
0.468784,9.0348e+02,1.3451e+04
0.468808,9.0362e+02,1.3453e+04
0.468832,9.0368e+02,1.3453e+04
0.468856,9.0374e+02,1.3454e+04
0.468880,9.0380e+02,1.3454e+04
0.468904,9.0385e+02,1.3455e+04
0.468928,9.0391e+02,1.3455e+04
0.468952,9.0396e+02,1.3455e+04
0.468976,9.0402e+02,1.3456e+04
0.469000,9.0407e+02,1.3456e+04
0.469024,9.0413e+02,1.3456e+04
0.469048,9.0419e+02,1.3457e+04
0.469072,9.0425e+02,1.3457e+04
0.469096,9.0430e+02,1.3458e+04
0.469120,9.0436e+02,1.3458e+04
0.469144,9.0442e+02,1.3458e+04
0.469168,9.0448e+02,1.3459e+04
0.469192,9.0450e+02,1.3459e+04
0.469216,9.0459e+02,1.3459e+04
0.469240,9.0466e+02,1.3460e+04
0.469264,9.0472e+02,1.3461e+04
0.469288,9.0478e+02,1.3461e+04
0.469312,9.0484e+02,1.3461e+04
0.469336,9.0490e+02,1.3462e+04
0.469360,9.0495e+02,1.3462e+04
0.469384,9.0497e+02,1.3462e+04
0.469408,9.0508e+02,1.3463e+04
0.469432,9.0514e+02,1.3463e+04
0.469456,9.0519e+02,1.3464e+04
0.469480,9.0525e+02,1.3464e+04
0.469504,9.0531e+02,1.3465e+04
0.469528,9.0536e+02,1.3465e+04
0.469552,9.0541e+02,1.3465e+04
0.469576,9.0545e+02,1.3465e+04
0.469600,9.0551e+02,1.3466e+04
0.469624,9.0541e+02,1.3464e+04
0.469648,9.0473e+02,1.3453e+04
0.469672,9.0356e+02,1.3435e+04
0.469696,9.0240e+02,1.3418e+04
0.469720,9.0129e+02,1.3401e+04
0.469744,9.0021e+02,1.3384e+04
0.469768,8.9891e+02,1.3364e+04
0.469792,8.9790e+02,1.3349e+04
0.469816,8.9670e+02,1.3331e+04
0.469840,8.9570e+02,1.3315e+04
0.469864,8.9457e+02,1.3298e+04
0.469888,8.9344e+02,1.3281e+04
0.469912,8.9231e+02,1.3263e+04
0.469936,8.9118e+02,1.3246e+04
0.469960,8.9005e+02,1.3229e+04
0.469984,8.8891e+02,1.3212e+04
0.470008,8.8775e+02,1.3194e+04
0.470032,8.8658e+02,1.3176e+04
0.470056,8.8542e+02,1.3158e+04
0.470080,8.8427e+02,1.3141e+04
0.470104,8.8299e+02,1.3121e+04
0.470128,8.8192e+02,1.3105e+04
0.470152,8.8069e+02,1.3086e+04
0.470176,8.7961e+02,1.3070e+04
0.470200,8.7844e+02,1.3052e+04
0.470224,8.7724e+02,1.3034e+04
0.470248,8.7611e+02,1.3016e+04
0.470272,8.7495e+02,1.2999e+04
0.470296,8.7378e+02,1.2981e+04
0.470320,8.7257e+02,1.2962e+04
0.470344,8.7140e+02,1.2945e+04
0.470368,8.7028e+02,1.2928e+04
0.470392,8.6911e+02,1.2910e+04
0.470416,8.6794e+02,1.2892e+04
0.470440,8.6678e+02,1.2874e+04
0.470464,8.6561e+02,1.2856e+04
0.470488,8.6444e+02,1.2839e+04
0.470512,8.6326e+02,1.2821e+04
0.470536,8.6210e+02,1.2803e+04
0.470560,8.6093e+02,1.2785e+04
0.470584,8.5977e+02,1.2768e+04
0.470608,8.5860e+02,1.2750e+04
0.470632,8.5766e+02,1.2735e+04
0.470656,8.5927e+02,1.2759e+04
0.470680,8.6088e+02,1.2782e+04
0.470704,8.6249e+02,1.2806e+04
0.470728,8.6407e+02,1.2829e+04
0.470752,8.6572e+02,1.2853e+04
0.470776,8.6733e+02,1.2876e+04
0.470800,8.6894e+02,1.2900e+04
0.470824,8.7054e+02,1.2923e+04
0.470848,8.7214e+02,1.2946e+04
0.470872,8.7376e+02,1.2970e+04
0.470896,8.7537e+02,1.2993e+04
0.470920,8.7698e+02,1.3017e+04
0.470944,8.7858e+02,1.3040e+04
0.470968,8.8011e+02,1.3063e+04
0.470992,8.8180e+02,1.3087e+04
0.471016,8.8341e+02,1.3111e+04
0.471040,8.8502e+02,1.3134e+04
0.471064,8.8663e+02,1.3158e+04
0.471088,8.8820e+02,1.3180e+04
0.471112,8.8984e+02,1.3204e+04
0.471136,8.9148e+02,1.3228e+04
0.471160,8.9309e+02,1.3252e+04
0.471184,8.9470e+02,1.3275e+04
0.471208,8.9619e+02,1.3297e+04
0.471232,8.9793e+02,1.3322e+04
0.471256,8.9951e+02,1.3345e+04
0.471280,9.0117e+02,1.3369e+04
0.471304,9.0278e+02,1.3393e+04
0.471328,9.0440e+02,1.3416e+04
0.471352,9.0593e+02,1.3439e+04
0.471376,9.0763e+02,1.3463e+04
0.471400,9.0925e+02,1.3487e+04
0.471424,9.1086e+02,1.3510e+04
0.471448,9.1248e+02,1.3534e+04
0.471472,9.1410e+02,1.3557e+04
0.471496,9.1568e+02,1.3580e+04
0.471520,9.1732e+02,1.3604e+04
0.471544,9.1895e+02,1.3628e+04
0.471568,9.2057e+02,1.3651e+04
0.471592,9.2218e+02,1.3675e+04
0.471616,9.2380e+02,1.3698e+04
0.471640,9.2488e+02,1.3714e+04
0.471664,9.2520e+02,1.3718e+04
0.471688,9.2549e+02,1.3722e+04
0.471712,9.2584e+02,1.3727e+04
0.471736,9.2610e+02,1.3730e+04
0.471760,9.2647e+02,1.3735e+04
0.471784,9.2679e+02,1.3740e+04
0.471808,9.2711e+02,1.3744e+04
0.471832,9.2743e+02,1.3748e+04
0.471856,9.2774e+02,1.3752e+04
0.471880,9.2806e+02,1.3757e+04
0.471904,9.2838e+02,1.3761e+04
0.471928,9.2869e+02,1.3765e+04
0.471952,9.2902e+02,1.3769e+04
0.471976,9.2935e+02,1.3774e+04
0.472000,9.2967e+02,1.3778e+04
0.472024,9.3000e+02,1.3782e+04
0.472048,9.3032e+02,1.3787e+04
0.472072,9.3065e+02,1.3791e+04
0.472096,9.3098e+02,1.3796e+04
0.472120,9.3130e+02,1.3800e+04
0.472144,9.3162e+02,1.3804e+04
0.472168,9.3185e+02,1.3807e+04
0.472192,9.3226e+02,1.3813e+04
0.472216,9.3259e+02,1.3817e+04
0.472240,9.3291e+02,1.3821e+04
0.472264,9.3323e+02,1.3826e+04
0.472288,9.3351e+02,1.3829e+04
0.472312,9.3385e+02,1.3834e+04
0.472336,9.3418e+02,1.3839e+04
0.472360,9.3451e+02,1.3843e+04
0.472384,9.3482e+02,1.3847e+04
0.472408,9.3513e+02,1.3851e+04
0.472432,9.3547e+02,1.3856e+04
0.472456,9.3579e+02,1.3860e+04
0.472480,9.3611e+02,1.3864e+04
0.472504,9.3643e+02,1.3868e+04
0.472528,9.3675e+02,1.3873e+04
0.472552,9.3707e+02,1.3877e+04
0.472576,9.3739e+02,1.3881e+04
0.472600,9.3771e+02,1.3886e+04
0.472624,9.3804e+02,1.3890e+04
0.472648,9.3776e+02,1.3885e+04
0.472672,9.3728e+02,1.3878e+04
0.472696,9.3680e+02,1.3870e+04
0.472720,9.3632e+02,1.3863e+04
0.472744,9.3581e+02,1.3855e+04
0.472768,9.3537e+02,1.3848e+04
0.472792,9.3489e+02,1.3840e+04
0.472816,9.3439e+02,1.3832e+04
0.472840,9.3378e+02,1.3823e+04
0.472864,9.3343e+02,1.3817e+04
0.472888,9.3295e+02,1.3810e+04
0.472912,9.3247e+02,1.3802e+04
0.472936,9.3194e+02,1.3794e+04
0.472960,9.3150e+02,1.3787e+04
0.472984,9.3101e+02,1.3779e+04
0.473008,9.3052e+02,1.3771e+04
0.473032,9.3003e+02,1.3764e+04
0.473056,9.2944e+02,1.3755e+04
0.473080,9.2906e+02,1.3748e+04
0.473104,9.2858e+02,1.3741e+04
0.473128,9.2809e+02,1.3733e+04
0.473152,9.2761e+02,1.3726e+04
0.473176,9.2712e+02,1.3718e+04
0.473200,9.2664e+02,1.3710e+04
0.473224,9.2615e+02,1.3703e+04
0.473248,9.2567e+02,1.3695e+04
0.473272,9.2518e+02,1.3687e+04
0.473296,9.2469e+02,1.3680e+04
0.473320,9.2419e+02,1.3672e+04
0.473344,9.2359e+02,1.3663e+04
0.473368,9.2323e+02,1.3657e+04
0.473392,9.2272e+02,1.3649e+04
0.473416,9.2225e+02,1.3641e+04
0.473440,9.2176e+02,1.3634e+04
0.473464,9.2123e+02,1.3625e+04
0.473488,9.2076e+02,1.3618e+04
0.473512,9.2029e+02,1.3611e+04
0.473536,9.1980e+02,1.3603e+04
0.473560,9.1931e+02,1.3595e+04
0.473584,9.1882e+02,1.3587e+04
0.473608,9.1832e+02,1.3580e+04
0.473632,9.1793e+02,1.3573e+04
0.473656,9.1865e+02,1.3584e+04
0.473680,9.1937e+02,1.3594e+04
0.473704,9.2008e+02,1.3604e+04
0.473728,9.2080e+02,1.3614e+04
0.473752,9.2154e+02,1.3625e+04
0.473776,9.2226e+02,1.3635e+04
0.473800,9.2298e+02,1.3645e+04
0.473824,9.2370e+02,1.3655e+04
0.473848,9.2442e+02,1.3665e+04
0.473872,9.2514e+02,1.3676e+04
0.473896,9.2587e+02,1.3686e+04
0.473920,9.2659e+02,1.3696e+04
0.473944,9.2731e+02,1.3706e+04
0.473968,9.2802e+02,1.3716e+04
0.473992,9.2874e+02,1.3727e+04
0.474016,9.2948e+02,1.3737e+04
0.474040,9.3021e+02,1.3747e+04
0.474064,9.3093e+02,1.3758e+04
0.474088,9.3165e+02,1.3768e+04
0.474112,9.3237e+02,1.3778e+04
0.474136,9.3305e+02,1.3788e+04
0.474160,9.3381e+02,1.3798e+04
0.474184,9.3453e+02,1.3808e+04
0.474208,9.3525e+02,1.3819e+04
0.474232,9.3597e+02,1.3829e+04
0.474256,9.3669e+02,1.3839e+04
0.474280,9.3740e+02,1.3849e+04
0.474304,9.3812e+02,1.3859e+04
0.474328,9.3884e+02,1.3869e+04
0.474352,9.3955e+02,1.3880e+04
0.474376,9.4027e+02,1.3890e+04
0.474400,9.4099e+02,1.3900e+04
0.474424,9.4165e+02,1.3909e+04
0.474448,9.4242e+02,1.3920e+04
0.474472,9.4314e+02,1.3930e+04
0.474496,9.4386e+02,1.3940e+04
0.474520,9.4457e+02,1.3951e+04
0.474544,9.4529e+02,1.3961e+04
0.474568,9.4599e+02,1.3971e+04
0.474592,9.4672e+02,1.3981e+04
0.474616,9.4743e+02,1.3991e+04
0.474640,9.4771e+02,1.3994e+04
0.474664,9.4736e+02,1.3989e+04
0.474688,9.4699e+02,1.3983e+04
0.474712,9.4668e+02,1.3978e+04
0.474736,9.4633e+02,1.3972e+04
0.474760,9.4599e+02,1.3967e+04
0.474784,9.4564e+02,1.3961e+04
0.474808,9.4530e+02,1.3956e+04
0.474832,9.4496e+02,1.3950e+04
0.474856,9.4462e+02,1.3945e+04
0.474880,9.4427e+02,1.3939e+04
0.474904,9.4393e+02,1.3934e+04
0.474928,9.4360e+02,1.3928e+04
0.474952,9.4326e+02,1.3923e+04
0.474976,9.4291e+02,1.3917e+04
0.475000,9.4257e+02,1.3912e+04
0.475024,9.4214e+02,1.3906e+04
0.475048,9.4170e+02,1.3899e+04
0.475072,9.4126e+02,1.3893e+04
0.475096,9.4083e+02,1.3887e+04
0.475120,9.4039e+02,1.3880e+04
0.475144,9.3995e+02,1.3874e+04
0.475168,9.3951e+02,1.3868e+04
0.475192,9.3908e+02,1.3861e+04
0.475216,9.3864e+02,1.3855e+04
0.475240,9.3820e+02,1.3848e+04
0.475264,9.3776e+02,1.3842e+04
0.475288,9.3732e+02,1.3836e+04
0.475312,9.3687e+02,1.3829e+04
0.475336,9.3643e+02,1.3823e+04
0.475360,9.3599e+02,1.3816e+04
0.475384,9.3554e+02,1.3810e+04
0.475408,9.3510e+02,1.3803e+04
0.475432,9.3465e+02,1.3797e+04
0.475456,9.3421e+02,1.3790e+04
0.475480,9.3375e+02,1.3784e+04
0.475504,9.3332e+02,1.3778e+04
0.475528,9.3288e+02,1.3771e+04
0.475552,9.3245e+02,1.3765e+04
0.475576,9.3201e+02,1.3759e+04
